"fielding.start","fielding.end","mid_date","pollster","sample","what","y"
2011-06-25,2011-07-03,2011-06-29,"Morgan F2F",1095,"OTH",8
2011-07-09,2011-07-10,2011-07-09,"Morgan F2F",897,"OTH",7
2011-07-16,2011-07-24,2011-07-20,"Morgan F2F",1723,"OTH",6.5
2011-07-30,2011-08-07,2011-08-03,"Morgan F2F",1662,"OTH",6
2011-08-13,2011-08-21,2011-08-17,"Morgan F2F",1526,"OTH",7
2011-08-27,2011-09-04,2011-08-31,"Morgan F2F",1807,"OTH",8.5
2011-09-10,2011-09-18,2011-09-14,"Morgan F2F",1990,"OTH",9
2011-09-24,2011-10-02,2011-09-28,"Morgan F2F",1515,"OTH",8
2011-10-08,2011-10-09,2011-10-08,"Morgan F2F",930,"OTH",7
2011-10-15,2011-10-16,2011-10-15,"Morgan F2F",815,"OTH",9.5
2011-10-22,2011-10-23,2011-10-22,"Morgan F2F",961,"OTH",5
2011-10-29,2011-10-30,2011-10-29,"Morgan F2F",856,"OTH",6
2011-11-05,2011-11-13,2011-11-09,"Morgan F2F",1788,"OTH",7
2011-11-19,2011-11-20,2011-11-19,"Morgan F2F",864,"OTH",6
2011-11-26,2011-12-04,2011-11-30,"Morgan F2F",1900,"OTH",7
2011-12-10,2011-12-18,2011-12-14,"Morgan F2F",1950,"OTH",7.5
2012-01-07,2012-01-08,2012-01-07,"Morgan F2F",934,"OTH",7.5
2012-01-14,2012-01-22,2012-01-18,"Morgan F2F",1921,"OTH",7
2012-01-28,2012-01-29,2012-01-28,"Morgan F2F",1010,"OTH",9
2012-02-04,2012-02-05,2012-02-04,"Morgan F2F",1010,"OTH",6.5
2012-02-11,2012-02-19,2012-02-15,"Morgan F2F",2005,"OTH",7
2012-02-25,2012-02-26,2012-02-25,"Morgan F2F",981,"OTH",9
2012-03-03,2012-03-04,2012-03-03,"Morgan F2F",878,"OTH",7.5
2012-03-10,2012-03-18,2012-03-14,"Morgan F2F",1939,"OTH",7
2012-03-24,2012-03-25,2012-03-24,"Morgan F2F",975,"OTH",6
2012-03-31,2012-04-01,2012-03-31,"Morgan F2F",951,"OTH",10.5
2012-04-07,2012-04-15,2012-04-11,"Morgan F2F",1770,"OTH",10
2012-04-21,2012-04-22,2012-04-21,"Morgan F2F",949,"OTH",10.5
2012-05-05,2012-05-06,2012-05-05,"Morgan F2F",1004,"OTH",13
2012-05-12,2012-05-13,2012-05-12,"Morgan F2F",852,"OTH",11.5
2012-05-19,2012-05-20,2012-05-19,"Morgan F2F",893,"OTH",12
2012-05-26,2012-05-27,2012-05-26,"Morgan F2F",874,"OTH",10.5
2012-06-02,2012-06-03,2012-06-02,"Morgan F2F",948,"OTH",12
2012-06-09,2012-06-10,2012-06-09,"Morgan F2F",863,"OTH",12
2012-06-16,2012-06-24,2012-06-20,"Morgan F2F",1780,"OTH",12
2012-06-30,2012-07-08,2012-07-04,"Morgan F2F",1707,"OTH",13
2012-07-14,2012-07-22,2012-07-18,"Morgan F2F",1700,"OTH",13.5
2012-07-28,2012-08-05,2012-08-01,"Morgan F2F",1775,"OTH",13
2012-08-11,2012-08-19,2012-08-15,"Morgan F2F",1754,"OTH",11.5
2012-09-01,2012-09-02,2012-09-01,"Morgan F2F",821,"OTH",12.5
2012-09-08,2012-09-16,2012-09-12,"Morgan F2F",1613,"OTH",12.5
2012-09-22,2012-09-23,2012-09-22,"Morgan F2F",876,"OTH",11
2012-09-29,2012-10-07,2012-10-03,"Morgan F2F",1601,"OTH",9.5
2012-10-13,2012-10-21,2012-10-17,"Morgan F2F",1709,"OTH",11.5
2012-10-27,2012-11-04,2012-10-31,"Morgan F2F",1542,"OTH",11.5
2012-11-10,2012-11-18,2012-11-14,"Morgan F2F",1573,"OTH",13.5
2012-11-24,2012-12-01,2012-11-27,"Morgan F2F",1516,"OTH",13
2012-12-08,2012-12-16,2012-12-12,"Morgan F2F",1638,"OTH",10.5
2013-01-05,2013-01-13,2013-01-09,"Morgan F2F",1638,"OTH",11.5
2013-01-19,2013-01-27,2013-01-23,"Morgan F2F",1630,"OTH",13
2013-02-02,2013-02-03,2013-02-02,"Morgan F2F",903,"OTH",10.5
2013-02-09,2013-02-10,2013-02-09,"Morgan F2F",806,"OTH",12.5
2013-02-16,2013-02-24,2013-02-20,"Morgan F2F",1642,"OTH",12.5
2013-02-28,2013-03-03,2013-03-01,"Morgan MM",9101,"OTH",11.5
2013-03-07,2013-03-10,2013-03-08,"Morgan MM",4627,"OTH",10.5
2013-03-14,2013-03-17,2013-03-15,"Morgan MM",3982,"OTH",10.5
2013-03-21,2013-03-24,2013-03-22,"Morgan MM",3493,"OTH",12.5
2013-03-29,2013-04-01,2013-03-30,"Morgan MM",2954,"OTH",10
2013-04-04,2013-04-07,2013-04-05,"Morgan MM",3835,"OTH",12.5
2013-04-11,2013-04-14,2013-04-12,"Morgan MM",3835,"OTH",10
2013-04-18,2013-04-21,2013-04-19,"Morgan MM",3270,"OTH",13
2013-04-26,2013-04-28,2013-04-27,"Morgan MM",3418,"OTH",10.5
2013-05-03,2013-05-05,2013-05-04,"Morgan MM",3376,"OTH",13.5
2013-05-10,2013-05-12,2013-05-11,"Morgan MM",3350,"OTH",12
2013-05-17,2013-05-19,2013-05-18,"Morgan MM",3374,"OTH",12.5
2013-05-24,2013-05-26,2013-05-25,"Morgan MM",3493,"OTH",11.5
2013-05-31,2013-06-02,2013-06-01,"Morgan MM",3276,"OTH",13.5
2013-06-07,2013-06-11,2013-06-09,"Morgan MM",3369,"OTH",13.5
2013-06-14,2013-06-16,2013-06-15,"Morgan MM",3323,"OTH",13.5
2013-06-21,2013-06-23,2013-06-22,"Morgan MM",3398,"OTH",13.5
2013-06-28,2013-06-30,2013-06-29,"Morgan MM",3438,"OTH",11.5
2013-07-05,2013-07-07,2013-07-06,"Morgan MM",3521,"OTH",10.5
2013-07-12,2013-07-14,2013-07-13,"Morgan MM",3431,"OTH",10
2013-07-19,2013-07-21,2013-07-20,"Morgan MM",3672,"OTH",8.5
2013-07-26,2013-07-28,2013-07-27,"Morgan MM",3575,"OTH",9.5
2013-08-02,2013-08-04,2013-08-03,"Morgan MM",3326,"OTH",9.5
2013-08-09,2013-08-11,2013-08-10,"Morgan MM",3836,"OTH",9
2013-08-16,2013-08-18,2013-08-17,"Morgan MM",4515,"OTH",9.5
2013-08-23,2013-08-25,2013-08-24,"Morgan MM",3419,"OTH",9.5
2013-08-28,2013-08-29,2013-08-28,"Morgan MM",1599,"OTH",13.5
2013-08-30,2013-09-01,2013-08-31,"Morgan MM",3746,"OTH",12
2013-09-04,2013-09-06,2013-09-05,"Morgan MM",4937,"OTH",14
2004-11-19,2004-11-21,2004-11-20,"Newspoll",1150,"OTH",10
2004-12-03,2004-12-05,2004-12-04,"Newspoll",1130,"OTH",12
2004-12-17,2004-12-19,2004-12-18,"Newspoll",1132,"OTH",9
2005-01-21,2005-01-23,2005-01-22,"Newspoll",1141,"OTH",10
2005-02-04,2005-02-06,2005-02-05,"Newspoll",1141,"OTH",9
2005-02-18,2005-02-20,2005-02-19,"Newspoll",1148,"OTH",9
2005-03-04,2005-03-06,2005-03-05,"Newspoll",1129,"OTH",13
2005-03-18,2005-03-20,2005-03-19,"Newspoll",1156,"OTH",11
2005-04-01,2005-04-03,2005-04-02,"Newspoll",1145,"OTH",11
2005-04-15,2005-04-17,2005-04-16,"Newspoll",1155,"OTH",11
2005-04-29,2005-05-01,2005-04-30,"Newspoll",1154,"OTH",10
2005-05-13,2005-05-15,2005-05-14,"Newspoll",1130,"OTH",9
2005-05-27,2005-05-29,2005-05-28,"Newspoll",1122,"OTH",11
2005-06-17,2005-06-19,2005-06-18,"Newspoll",1156,"OTH",12
2005-07-01,2005-07-03,2005-07-02,"Newspoll",1147,"OTH",11
2005-07-15,2005-07-17,2005-07-16,"Newspoll",1140,"OTH",11
2005-07-29,2005-07-31,2005-07-30,"Newspoll",1149,"OTH",10
2005-08-12,2005-08-14,2005-08-13,"Newspoll",1147,"OTH",11
2005-08-26,2005-08-28,2005-08-27,"Newspoll",1147,"OTH",12
2005-09-09,2005-09-11,2005-09-10,"Newspoll",1148,"OTH",13
2005-09-23,2005-09-25,2005-09-24,"Newspoll",1155,"OTH",14
2005-10-07,2005-10-09,2005-10-08,"Newspoll",1152,"OTH",13
2005-10-21,2005-10-23,2005-10-22,"Newspoll",1143,"OTH",14
2005-11-04,2005-11-06,2005-11-05,"Newspoll",1159,"OTH",12
2005-11-18,2005-11-20,2005-11-19,"Newspoll",1164,"OTH",12
2005-12-02,2005-12-04,2005-12-03,"Newspoll",1149,"OTH",14
2005-12-16,2005-12-18,2005-12-17,"Newspoll",1155,"OTH",13
2006-01-13,2006-01-15,2006-01-14,"Newspoll",1150,"OTH",11
2006-01-27,2006-01-29,2006-01-28,"Newspoll",1148,"OTH",13
2006-02-10,2006-02-12,2006-02-11,"Newspoll",1139,"OTH",15
2006-02-24,2006-02-26,2006-02-25,"Newspoll",1164,"OTH",13
2006-03-10,2006-03-12,2006-03-11,"Newspoll",1143,"OTH",14
2006-03-24,2006-03-26,2006-03-25,"Newspoll",1164,"OTH",13
2006-04-07,2006-04-09,2006-04-08,"Newspoll",1144,"OTH",13
2006-04-28,2006-04-30,2006-04-29,"Newspoll",1149,"OTH",14
2006-05-12,2006-05-14,2006-05-13,"Newspoll",1147,"OTH",12
2006-05-26,2006-05-28,2006-05-27,"Newspoll",1147,"OTH",14
2006-06-17,2006-06-19,2006-06-18,"Newspoll",1156,"OTH",11
2006-06-30,2006-07-02,2006-07-01,"Newspoll",1152,"OTH",14
2006-07-14,2006-07-16,2006-07-15,"Newspoll",1154,"OTH",11
2006-07-28,2006-07-30,2006-07-29,"Newspoll",1154,"OTH",12
2006-08-04,2006-08-06,2006-08-05,"Newspoll",1151,"OTH",10
2006-08-11,2006-08-13,2006-08-12,"Newspoll",1154,"OTH",12
2006-08-25,2006-08-27,2006-08-26,"Newspoll",1142,"OTH",9
2006-09-08,2006-09-10,2006-09-09,"Newspoll",1141,"OTH",14
2006-09-22,2006-09-24,2006-09-23,"Newspoll",1143,"OTH",11
2006-10-13,2006-10-15,2006-10-14,"Newspoll",1140,"OTH",12
2006-10-27,2006-10-29,2006-10-28,"Newspoll",1144,"OTH",10
2006-11-10,2006-11-12,2006-11-11,"Newspoll",1152,"OTH",13
2006-11-24,2006-11-26,2006-11-25,"Newspoll",1156,"OTH",13
2006-12-08,2006-12-10,2006-12-09,"Newspoll",1155,"OTH",10
2007-01-19,2007-01-21,2007-01-20,"Newspoll",1152,"OTH",10
2007-02-02,2007-02-04,2007-02-03,"Newspoll",1168,"OTH",10
2007-02-16,2007-02-18,2007-02-17,"Newspoll",1152,"OTH",8
2007-03-02,2007-03-04,2007-03-03,"Newspoll",1156,"OTH",11
2007-03-16,2007-03-18,2007-03-17,"Newspoll",1158,"OTH",9
2007-03-30,2007-04-01,2007-03-31,"Newspoll",1154,"OTH",9
2007-04-13,2007-04-15,2007-04-14,"Newspoll",1164,"OTH",9
2007-04-27,2007-04-29,2007-04-28,"Newspoll",1150,"OTH",10
2007-05-11,2007-05-13,2007-05-12,"Newspoll",1152,"OTH",10
2007-05-18,2007-05-20,2007-05-19,"Newspoll",1151,"OTH",9
2007-05-21,2007-05-24,2007-05-22,"Newspoll",1145,"OTH",9
2007-05-25,2007-05-27,2007-05-26,"Newspoll",1159,"OTH",10
2007-06-15,2007-06-17,2007-06-16,"Newspoll",1164,"OTH",10
2007-07-06,2007-07-08,2007-07-07,"Newspoll",1168,"OTH",9
2007-07-20,2007-07-22,2007-07-21,"Newspoll",1152,"OTH",9
2007-08-03,2007-08-05,2007-08-04,"Newspoll",1157,"OTH",9
2007-08-17,2007-08-19,2007-08-18,"Newspoll",1152,"OTH",10
2007-08-31,2007-09-02,2007-09-01,"Newspoll",1147,"OTH",9
2007-09-14,2007-09-16,2007-09-15,"Newspoll",1124,"OTH",8
2007-09-28,2007-09-30,2007-09-29,"Newspoll",1132,"OTH",8
2007-10-12,2007-10-14,2007-10-13,"Newspoll",1234,"OTH",9
2007-10-19,2007-10-21,2007-10-20,"Newspoll",1706,"OTH",6
2007-10-26,2007-10-28,2007-10-27,"Newspoll",1707,"OTH",6
2007-11-02,2007-11-04,2007-11-03,"Newspoll",1708,"OTH",6
2007-11-09,2007-11-11,2007-11-10,"Newspoll",1694,"OTH",6
2007-11-16,2007-11-18,2007-11-17,"Newspoll",1696,"OTH",6
2007-11-20,2007-11-22,2007-11-21,"Newspoll",2615,"OTH",6
2008-01-18,2008-01-20,2008-01-19,"Newspoll",843,"OTH",7
2008-02-15,2008-02-17,2008-02-16,"Newspoll",830.5,"OTH",8
2008-02-29,2008-03-02,2008-03-01,"Newspoll",837.5,"OTH",6
2008-03-14,2008-03-16,2008-03-15,"Newspoll",850,"OTH",7
2008-04-04,2008-04-06,2008-04-05,"Newspoll",852,"OTH",7
2008-04-18,2008-04-20,2008-04-19,"Newspoll",921.5,"OTH",6
2008-05-02,2008-05-04,2008-05-03,"Newspoll",880.5,"OTH",7
2008-05-16,2008-05-18,2008-05-17,"Newspoll",905.5,"OTH",7
2008-05-30,2008-06-01,2008-05-31,"Newspoll",1048,"OTH",7
2008-06-13,2008-06-15,2008-06-14,"Newspoll",904,"OTH",9
2008-06-27,2008-06-29,2008-06-28,"Newspoll",1000,"OTH",7
2008-07-11,2008-07-13,2008-07-12,"Newspoll",988.5,"OTH",8
2008-07-25,2008-07-27,2008-07-26,"Newspoll",942.5,"OTH",5
2008-08-08,2008-08-10,2008-08-09,"Newspoll",910,"OTH",6
2008-08-22,2008-08-24,2008-08-23,"Newspoll",940.5,"OTH",9
2008-09-05,2008-09-07,2008-09-06,"Newspoll",922.5,"OTH",8
2008-09-19,2008-09-21,2008-09-20,"Newspoll",957.5,"OTH",10
2008-10-10,2008-10-12,2008-10-11,"Newspoll",968.5,"OTH",8
2008-10-24,2008-10-26,2008-10-25,"Newspoll",944.5,"OTH",8
2008-11-07,2008-11-09,2008-11-08,"Newspoll",950,"OTH",9
2008-11-21,2008-11-23,2008-11-22,"Newspoll",925.5,"OTH",9
2008-12-05,2008-12-07,2008-12-06,"Newspoll",925,"OTH",7
2009-01-16,2009-01-18,2009-01-17,"Newspoll",873.5,"OTH",8
2009-02-06,2009-02-08,2009-02-07,"Newspoll",1053,"OTH",8
2009-02-20,2009-02-22,2009-02-21,"Newspoll",956,"OTH",8
2009-03-06,2009-03-08,2009-03-07,"Newspoll",891.5,"OTH",10
2009-03-20,2009-03-22,2009-03-21,"Newspoll",962,"OTH",10
2009-04-03,2009-04-05,2009-04-04,"Newspoll",968,"OTH",8
2009-04-17,2009-04-19,2009-04-18,"Newspoll",959,"OTH",7
2009-05-01,2009-05-03,2009-05-02,"Newspoll",930,"OTH",9
2009-05-15,2009-05-17,2009-05-16,"Newspoll",928,"OTH",8
2009-05-29,2009-05-31,2009-05-30,"Newspoll",1034,"OTH",9
2009-06-12,2009-06-14,2009-06-13,"Newspoll",1011.5,"OTH",8
2009-06-26,2009-06-28,2009-06-27,"Newspoll",923.5,"OTH",9
2009-07-10,2009-07-12,2009-07-11,"Newspoll",944,"OTH",7
2009-07-24,2009-07-26,2009-07-25,"Newspoll",951,"OTH",7
2009-08-07,2009-08-09,2009-08-08,"Newspoll",949.5,"OTH",8
2009-08-21,2009-08-23,2009-08-22,"Newspoll",953,"OTH",9
2009-09-04,2009-09-06,2009-09-05,"Newspoll",959,"OTH",7
2009-09-18,2009-09-20,2009-09-19,"Newspoll",946,"OTH",8
2009-09-28,2009-10-01,2009-09-29,"Newspoll",952,"OTH",9
2009-10-09,2009-10-11,2009-10-10,"Newspoll",926.5,"OTH",7
2009-10-16,2009-10-18,2009-10-17,"Newspoll",938,"OTH",8
2009-10-30,2009-11-01,2009-10-31,"Newspoll",916,"OTH",8
2009-11-13,2009-11-15,2009-11-14,"Newspoll",996,"OTH",9
2009-11-27,2009-11-29,2009-11-28,"Newspoll",896,"OTH",10
2009-12-04,2009-12-06,2009-12-05,"Newspoll",899.5,"OTH",8
2010-01-15,2010-01-17,2010-01-16,"Newspoll",949.5,"OTH",10
2010-01-29,2010-01-31,2010-01-30,"Newspoll",898.5,"OTH",7
2010-02-12,2010-02-14,2010-02-13,"Newspoll",972.5,"OTH",9
2010-02-26,2010-02-28,2010-02-27,"Newspoll",953,"OTH",10
2010-03-12,2010-03-14,2010-03-13,"Newspoll",939.5,"OTH",9
2010-03-26,2010-03-28,2010-03-27,"Newspoll",926,"OTH",7
2010-04-16,2010-04-18,2010-04-17,"Newspoll",1150,"OTH",7
2010-04-30,2010-05-02,2010-05-01,"Newspoll",1201,"OTH",12
2010-05-14,2010-05-16,2010-05-15,"Newspoll",1159,"OTH",8
2010-05-28,2010-05-30,2010-05-29,"Newspoll",1149,"OTH",8
2010-06-18,2010-06-20,2010-06-19,"Newspoll",1147,"OTH",10
2010-06-25,2010-06-27,2010-06-26,"Newspoll",1142,"OTH",8
2010-07-16,2010-07-18,2010-07-17,"Newspoll",1140,"OTH",8
2010-07-23,2010-07-25,2010-07-24,"Newspoll",1720,"OTH",6
2010-08-06,2010-08-08,2010-08-07,"Newspoll",1712,"OTH",7
2010-08-13,2010-08-15,2010-08-14,"Newspoll",1694,"OTH",7
2010-08-17,2010-08-19,2010-08-18,"Newspoll",2507,"OTH",6.5
2010-09-10,2010-09-12,2010-09-11,"Newspoll",1153,"OTH",11
2010-10-08,2010-10-10,2010-10-09,"Newspoll",1141,"OTH",9
2010-10-22,2010-10-24,2010-10-23,"Newspoll",1150,"OTH",10
2010-11-05,2010-11-07,2010-11-06,"Newspoll",1141,"OTH",10
2010-11-19,2010-11-21,2010-11-20,"Newspoll",1132,"OTH",11
2010-12-03,2010-12-05,2010-12-04,"Newspoll",1123,"OTH",11
2011-02-04,2011-02-06,2011-02-05,"Newspoll",1140,"OTH",10
2011-02-18,2011-02-20,2011-02-19,"Newspoll",1133,"OTH",10
2011-03-04,2011-03-06,2011-03-05,"Newspoll",1122,"OTH",10
2011-03-18,2011-03-20,2011-03-19,"Newspoll",1134,"OTH",12
2011-04-01,2011-04-03,2011-04-02,"Newspoll",1133,"OTH",11
2011-04-29,2011-05-01,2011-04-30,"Newspoll",1146,"OTH",11
2011-05-13,2011-05-15,2011-05-14,"Newspoll",1139,"OTH",11
2011-05-27,2011-05-29,2011-05-28,"Newspoll",1128,"OTH",8
2011-06-10,2011-06-12,2011-06-11,"Newspoll",1150,"OTH",12
2011-06-24,2011-06-26,2011-06-25,"Newspoll",1158,"OTH",13
2011-07-08,2011-07-10,2011-07-09,"Newspoll",1142,"OTH",12
2011-07-22,2011-07-24,2011-07-23,"Newspoll",1155,"OTH",11
2011-08-05,2011-08-07,2011-08-06,"Newspoll",1144,"OTH",12
2011-08-19,2011-08-21,2011-08-20,"Newspoll",1147,"OTH",12
2011-09-02,2011-09-04,2011-09-03,"Newspoll",1152,"OTH",11
2011-09-16,2011-09-18,2011-09-17,"Newspoll",1141,"OTH",13
2011-10-07,2011-10-09,2011-10-08,"Newspoll",1146,"OTH",10
2011-10-21,2011-10-23,2011-10-22,"Newspoll",1154,"OTH",11
2011-11-03,2011-11-06,2011-11-04,"Newspoll",1158,"OTH",12
2011-11-18,2011-11-20,2011-11-19,"Newspoll",1143,"OTH",12
2011-12-02,2011-12-04,2011-12-03,"Newspoll",1153,"OTH",12
2012-01-27,2012-01-29,2012-01-28,"Newspoll",1139,"OTH",13
2012-02-10,2012-02-12,2012-02-11,"Newspoll",1141,"OTH",11
2012-02-23,2012-02-26,2012-02-24,"Newspoll",1152,"OTH",9
2012-03-09,2012-03-11,2012-03-10,"Newspoll",1153,"OTH",14
2012-03-23,2012-03-25,2012-03-24,"Newspoll",925,"OTH",14
2012-04-13,2012-04-15,2012-04-14,"Newspoll",1151,"OTH",11
2012-04-27,2012-04-29,2012-04-28,"Newspoll",1148,"OTH",11
2012-05-11,2012-05-13,2012-05-12,"Newspoll",1141,"OTH",13
2012-05-25,2012-05-27,2012-05-26,"Newspoll",1152,"OTH",10
2012-06-07,2012-06-10,2012-06-08,"Newspoll",1146,"OTH",11
2012-06-22,2012-06-24,2012-06-23,"Newspoll",1146,"OTH",12
2012-07-06,2012-07-08,2012-07-07,"Newspoll",1141,"OTH",10
2012-07-20,2012-07-22,2012-07-21,"Newspoll",1158,"OTH",15
2012-08-03,2012-08-05,2012-08-04,"Newspoll",1141,"OTH",12
2012-08-17,2012-08-19,2012-08-18,"Newspoll",1129,"OTH",9
2012-08-31,2012-09-02,2012-09-01,"Newspoll",1151,"OTH",13
2012-09-14,2012-09-16,2012-09-15,"Newspoll",1166,"OTH",11
2012-10-05,2012-10-07,2012-10-06,"Newspoll",1168,"OTH",12
2012-10-26,2012-10-28,2012-10-27,"Newspoll",1176,"OTH",13
2012-11-09,2012-11-11,2012-11-10,"Newspoll",1149,"OTH",11
2012-11-23,2012-11-25,2012-11-24,"Newspoll",1156,"OTH",10
2012-12-07,2012-12-09,2012-12-08,"Newspoll",1173,"OTH",11
2013-01-11,2013-01-13,2013-01-12,"Newspoll",1152,"OTH",9
2013-02-01,2013-02-03,2013-02-02,"Newspoll",1163,"OTH",11
2013-02-22,2013-02-24,2013-02-23,"Newspoll",1143,"OTH",11
2013-03-08,2013-03-10,2013-03-09,"Newspoll",1143,"OTH",11
2013-03-22,2013-03-24,2013-03-23,"Newspoll",1136,"OTH",10
2013-04-05,2013-04-07,2013-04-06,"Newspoll",1115,"OTH",9
2013-04-19,2013-04-21,2013-04-20,"Newspoll",1129,"OTH",12
2013-05-03,2013-05-05,2013-05-04,"Newspoll",1138,"OTH",12
2013-05-17,2013-05-19,2013-05-18,"Newspoll",1143,"OTH",14
2013-05-31,2013-06-02,2013-06-01,"Newspoll",1139,"OTH",12
2013-06-21,2013-06-23,2013-06-22,"Newspoll",1140,"OTH",14
2013-06-28,2013-06-30,2013-06-29,"Newspoll",1149,"OTH",11
2013-07-05,2013-07-07,2013-07-06,"Newspoll",1126,"OTH",10.5
2013-07-19,2013-07-21,2013-07-20,"Newspoll",1141,"OTH",8
2013-08-02,2013-08-04,2013-08-03,"Newspoll",1147,"OTH",10
2013-08-09,2013-08-11,2013-08-10,"Newspoll",1134,"OTH",8
2013-08-16,2013-08-18,2013-08-17,"Newspoll",1692,"OTH",10
2013-08-23,2013-08-25,2013-08-24,"Newspoll",1129,"OTH",7
2013-08-30,2013-09-01,2013-08-31,"Newspoll",1116,"OTH",11
2013-09-03,2013-09-05,2013-09-04,"Newspoll",2511,"OTH",12
2005-01-21,2005-01-21,2005-01-21,"Nielsen",1413,"OTH",6
2005-02-11,2005-02-13,2005-02-12,"Nielsen",1407,"OTH",8
2005-03-11,2005-03-13,2005-03-12,"Nielsen",1415,"OTH",9
2005-04-08,2005-04-10,2005-04-09,"Nielsen",1384,"OTH",8
2005-05-06,2005-05-08,2005-05-07,"Nielsen",1409,"OTH",8
2005-06-03,2005-06-05,2005-06-04,"Nielsen",1401,"OTH",9
2005-07-01,2005-07-03,2005-07-02,"Nielsen",1416,"OTH",9
2005-07-29,2005-07-31,2005-07-30,"Nielsen",1428,"OTH",8
2005-08-26,2005-08-28,2005-08-27,"Nielsen",1360,"OTH",10
2005-09-22,2005-09-25,2005-09-23,"Nielsen",1418,"OTH",12
2005-10-20,2005-10-23,2005-10-21,"Nielsen",1409,"OTH",11
2005-11-17,2005-11-20,2005-11-18,"Nielsen",1413,"OTH",10
2005-12-16,2005-12-18,2005-12-17,"Nielsen",1423,"OTH",12
2006-01-26,2006-01-29,2006-01-27,"Nielsen",1325,"OTH",10
2006-02-23,2006-02-26,2006-02-24,"Nielsen",1399,"OTH",8
2006-03-23,2006-03-26,2006-03-24,"Nielsen",1442,"OTH",12
2006-04-20,2006-04-23,2006-04-21,"Nielsen",1189,"OTH",9
2006-05-18,2006-05-20,2006-05-19,"Nielsen",1427,"OTH",8
2006-06-15,2006-06-17,2006-06-16,"Nielsen",1425,"OTH",12
2006-07-13,2006-07-15,2006-07-14,"Nielsen",1416,"OTH",6
2006-08-10,2006-08-12,2006-08-11,"Nielsen",1411,"OTH",8
2006-09-07,2006-09-09,2006-09-08,"Nielsen",1415,"OTH",9
2006-10-05,2006-10-07,2006-10-06,"Nielsen",1408,"OTH",10
2006-11-02,2006-11-04,2006-11-03,"Nielsen",1408,"OTH",9
2006-11-30,2006-12-02,2006-12-01,"Nielsen",1414,"OTH",8
2007-02-08,2007-02-10,2007-02-09,"Nielsen",1412,"OTH",7
2007-03-08,2007-03-10,2007-03-09,"Nielsen",1404,"OTH",6
2007-04-19,2007-04-21,2007-04-20,"Nielsen",1107,"OTH",6
2007-05-17,2007-05-19,2007-05-18,"Nielsen",1403,"OTH",6
2007-06-14,2007-06-16,2007-06-15,"Nielsen",1403,"OTH",5
2007-07-12,2007-07-14,2007-07-13,"Nielsen",1412,"OTH",5
2007-08-09,2007-08-11,2007-08-10,"Nielsen",1410,"OTH",6
2007-09-06,2007-09-08,2007-09-07,"Nielsen",1380,"OTH",5
2007-09-18,2007-09-20,2007-09-19,"Nielsen",1425,"OTH",7
2007-10-04,2007-10-06,2007-10-05,"Nielsen",1405,"OTH",5
2007-10-15,2007-10-17,2007-10-16,"Nielsen",1126,"OTH",4.40000000000001
2007-10-23,2007-10-25,2007-10-24,"Nielsen",1415,"OTH",4.6
2007-10-29,2007-10-31,2007-10-30,"Nielsen",1476,"OTH",4.40000000000001
2007-11-06,2007-11-08,2007-11-07,"Nielsen (online)",1428,"OTH",6.2
2007-11-12,2007-11-14,2007-11-13,"Nielsen",1465,"OTH",3.6
2007-11-19,2007-11-21,2007-11-20,"Nielsen (online)",1421,"OTH",NA
2007-11-19,2007-11-21,2007-11-20,"Nielsen",2071,"OTH",4
2008-05-15,2008-05-17,2008-05-16,"Nielsen",906,"OTH",8
2008-06-12,2008-06-14,2008-06-13,"Nielsen",1056,"OTH",8
2008-07-17,2008-07-19,2008-07-18,"Nielsen",1087.5,"OTH",7
2008-08-14,2008-08-16,2008-08-15,"Nielsen",971,"OTH",9
2008-09-18,2008-09-20,2008-09-19,"Nielsen",1014.5,"OTH",8
2008-10-16,2008-10-18,2008-10-17,"Nielsen",915,"OTH",6
2008-11-13,2008-11-15,2008-11-14,"Nielsen",994,"OTH",6
2009-03-25,2009-03-27,2009-03-26,"Nielsen",948,"OTH",6
2009-05-14,2009-05-16,2009-05-15,"Nielsen",928.5,"OTH",5
2009-06-25,2009-06-27,2009-06-26,"Nielsen",939,"OTH",7
2009-08-13,2009-08-15,2009-08-14,"Nielsen",952.5,"OTH",8
2009-09-10,2009-09-12,2009-09-11,"Nielsen",951,"OTH",8
2009-10-08,2009-10-10,2009-10-09,"Nielsen",921,"OTH",7
2009-11-05,2009-11-07,2009-11-06,"Nielsen",901.5,"OTH",8
2009-11-27,2009-11-28,2009-11-27,"Nielsen",931.5,"OTH",8
2010-02-04,2010-02-06,2010-02-05,"Nielsen",948,"OTH",7
2010-03-04,2010-03-06,2010-03-05,"Nielsen",906,"OTH",7
2010-04-15,2010-04-17,2010-04-16,"Nielsen",1400,"OTH",7
2010-05-06,2010-05-08,2010-05-07,"Nielsen",1400,"OTH",8
2010-06-03,2010-06-05,2010-06-04,"Nielsen",1400,"OTH",9
2010-06-24,2010-06-25,2010-06-24,"Nielsen",993,"OTH",3
2010-07-08,2010-07-10,2010-07-09,"Nielsen",1400,"OTH",6
2010-07-20,2010-07-22,2010-07-21,"Nielsen",1400,"OTH",5
2010-07-27,2010-07-29,2010-07-28,"Nielsen",1356,"OTH",7
2010-08-03,2010-08-05,2010-08-04,"Nielsen",1369,"OTH",7
2010-08-10,2010-08-12,2010-08-11,"Nielsen",1346,"OTH",7
